username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Hélène,France,Double Room with Mountain View,1 night,Couple,01-03-2025 00:00:00,Exceptional,10.0,fr,"Personnel très souriant et serviable. Une grande chambre avec une baignoire, un jardin magnifique et un bon petit déjeuner dont nous avons pu choisir la composition","La route passante mais le bruit s'estompe la nuit et reprend de bonne heure le matin. Par mal chance, il a énormément plu durant notre sejour","title: Exceptional. liked: Personnel très souriant et serviable. Une grande chambre avec une baignoire, un jardin magnifique et un bon petit déjeuner dont nous avons pu choisir la composition. disliked: La route passante mais le bruit s'estompe la nuit et reprend de bonne heure le matin. Par mal chance, il a énormément plu durant notre sejour.",,0,0,
Pierre-philippe,Spain,Twin Room with Mountain View,1 night,Couple,11-30-2024 00:00:00,Passable,5.0,fr,Très joli jardin Personnel serviable.,L’hôtel a besoin d’un bon rafraîchissement (literie). Restaurant très moyen.,title: Passable. liked: Très joli jardin Personnel serviable. disliked: L’hôtel a besoin d’un bon rafraîchissement (literie). Restaurant très moyen.,,0,0,
Marta,Indonesia,Double Room with Mountain View,2 nights,Couple,11-22-2024 00:00:00,Excepcional con encanto y bien situado,10.0,es,"La ubicación (muy bien situado para conocer la zona) , las habitaciones y jardines, la amabilidad del personal, la comida...",,"title: Excepcional con encanto y bien situado. liked: La ubicación (muy bien situado para conocer la zona) , las habitaciones y jardines, la amabilidad del personal, la comida...",,0,0,
Vladislav,Russia,Double Room with Mountain View,2 nights,Couple,10-28-2024 00:00:00,Exceptional,10.0,ru,"очень понравился вид, хороший домик, ночью тепло. Вид классный, можно валяться в ванной с открытыми окнами! хорошие завтраки Хорошее расположение",слив в ванной пропускал воду,"title: Exceptional. liked: очень понравился вид, хороший домик, ночью тепло. Вид классный, можно валяться в ванной с открытыми окнами! хорошие завтраки Хорошее расположение. disliked: слив в ванной пропускал воду.",,0,0,
David,France,Double Room with Mountain View,4 nights,Couple,10-13-2024 00:00:00,Plus jamais ça.,3.0,fr,Le personnel était sympa et nous a aidés.,"L’hôtel est coincé dans une épingle à cheveux de la route la plus passante de Bali. C'est une horreur. Le bruit. Les voitures sont innombrables, les motos et scooters décelèrent et réaccélèrent. Et dangereux de mettre un pied à 30m de l’hôtel. On se sent coincé à l'intérieur. Ceci dit, il n'y a rien à faire, la ville est sans intérêt. Les mouches au restaurant de l’hôtel. Les nappes que nous étions obligés de mettre de coté tellement elles étaient sales.","title: Plus jamais ça. liked: Le personnel était sympa et nous a aidés. disliked: L’hôtel est coincé dans une épingle à cheveux de la route la plus passante de Bali. C'est une horreur. Le bruit. Les voitures sont innombrables, les motos et scooters décelèrent et réaccélèrent. Et dangereux de mettre un pied à 30m de l’hôtel. On se sent coincé à l'intérieur. Ceci dit, il n'y a rien à faire, la ville est sans intérêt. Les mouches au restaurant de l’hôtel. Les nappes que nous étions obligés de mettre de coté tellement elles étaient sales.",,0,0,
Lucas,France,Double Room with Mountain View,1 night,Couple,09-26-2024 00:00:00,Exceptional,10.0,fr,"Très bon hotel, je recommande",,"title: Exceptional. liked: Très bon hotel, je recommande.",,0,0,
Sara,Italy,Double Room with Mountain View,1 night,Group,09-10-2024 00:00:00,Splendido Hotel curato nei minimi particolari,10.0,it,Struttura curata nei minimi dettagli. Camere spaziose e nuove. I bungalow sono circondati da bellissime piante e fiori che adornano i vialetti che conducono alle stanze. Assolutamente consigliato.,,title: Splendido Hotel curato nei minimi particolari. liked: Struttura curata nei minimi dettagli. Camere spaziose e nuove. I bungalow sono circondati da bellissime piante e fiori che adornano i vialetti che conducono alle stanze. Assolutamente consigliato.,,0,0,
Elena,Spain,Double Room with Mountain View,1 night,Family,09-04-2024 00:00:00,Muy buena estancia.,10.0,es,"Es un hotel precioso! Con cabañas súper lindas, muy cerca del templo pero a una cierta distancia para no sentir la cantidad de turismo que hay en esa zona. El personal muy amable y atento. Me parece un lugar ideal para ir en pareja.",,"title: Muy buena estancia. liked: Es un hotel precioso! Con cabañas súper lindas, muy cerca del templo pero a una cierta distancia para no sentir la cantidad de turismo que hay en esa zona. El personal muy amable y atento. Me parece un lugar ideal para ir en pareja.",,0,0,
Isabel,Spain,Double Room with Mountain View,1 night,Couple,09-04-2024 00:00:00,Si buscas “algo simple” este es tu hotel.,6.0,es,"Era bonito, comida buenísima y buena atención al cliente.",Pero todo el baño no estaba limpio. Muchos pelos en la bañera de otra gente…,"title: Si buscas “algo simple” este es tu hotel. liked: Era bonito, comida buenísima y buena atención al cliente. disliked: Pero todo el baño no estaba limpio. Muchos pelos en la bañera de otra gente….",,0,0,
Carla,Spain,Double Room with Mountain View,1 night,Couple,08-31-2024 00:00:00,Exceptional,10.0,es,Bungalow excelente. Estubimos una noche y fue como un sueño. Estaba pensado cada cadetalle de la decoración y la iluminación. Nos encantó todo y encima nos llevaron el desayuno en la habitación. Personal muy atento y amable.,El tapón de la bañera no cerraba bien.,title: Exceptional. liked: Bungalow excelente. Estubimos una noche y fue como un sueño. Estaba pensado cada cadetalle de la decoración y la iluminación. Nos encantó todo y encima nos llevaron el desayuno en la habitación. Personal muy atento y amable. disliked: El tapón de la bañera no cerraba bien.,,0,0,
Francesca,Italy,Double Room with Mountain View,1 night,Couple,08-30-2024 00:00:00,OTTIMO,10.0,it,Tutto. Alloggio veramente bellissimo e accogliente. Aveva tutto quello che serviva per star bene Pulito e spazioso Ristorante e colazione eccellente Molto disponibili e ospitali,,title: OTTIMO. liked: Tutto. Alloggio veramente bellissimo e accogliente. Aveva tutto quello che serviva per star bene Pulito e spazioso Ristorante e colazione eccellente Molto disponibili e ospitali.,,0,0,
Marie,France,Double Room with Mountain View,4 nights,Family,08-27-2024 00:00:00,Exceptional,10.0,fr,"Hotel très propre, c'etait super",.,"title: Exceptional. liked: Hotel très propre, c'etait super. disliked: .",,0,0,
Dina,Spain,Double Room with Mountain View,1 night,Family,08-19-2024 00:00:00,Exceptional,10.0,es,Las cabinas están limpias y son bonitas. Comimos en el restaurante y estaba correcta la comida. El personal es muy amable. Las fresas están riquísimas.,,title: Exceptional. liked: Las cabinas están limpias y son bonitas. Comimos en el restaurante y estaba correcta la comida. El personal es muy amable. Las fresas están riquísimas.,,0,0,
Matteo,Italy,Double Room with Mountain View,2 nights,Couple,08-17-2024 00:00:00,Accogliente e tranquillo,10.0,it,"Bungalow bellissimi. Posto molto tranquillo. Personale molto gentile e disponibile. Gran piatti tipici serviti anche in camera. Ristorante con camino e bigliardo, ottimo luogo di ritrovo e condivisione.",Tutto ottimo.,"title: Accogliente e tranquillo. liked: Bungalow bellissimi. Posto molto tranquillo. Personale molto gentile e disponibile. Gran piatti tipici serviti anche in camera. Ristorante con camino e bigliardo, ottimo luogo di ritrovo e condivisione. disliked: Tutto ottimo.",,0,0,
Oleks,Ukraine,Twin Room with Mountain View,1 night,Solo traveller,05-05-2024 00:00:00,Exceptional,10.0,uk,"Чистота, територія, персонал, затишок",-,"title: Exceptional. liked: Чистота, територія, персонал, затишок. disliked: -",,0,0,
Marie-cerise,France,Double Room with Mountain View,1 night,Couple,04-28-2024 00:00:00,Exceptional,10.0,fr,Tout. Le petit déjeuner dans la chambre Le billard La baignoire,Rien,title: Exceptional. liked: Tout. Le petit déjeuner dans la chambre Le billard La baignoire. disliked: Rien.,,0,0,
Markus,Indonesia,Double Room with Mountain View,1 night,Couple,04-20-2024 00:00:00,the best in bedugul,10.0,id,design room yg bikin nyaman,tdk ada,title: the best in bedugul. liked: design room yg bikin nyaman. disliked: tdk ada.,,0,0,
Jeroen,Netherlands,Double Room with Mountain View,2 nights,Couple,04-17-2024 00:00:00,Gezellige huisjes in een kleurrijke tuin vol planten,10.0,nl,"De leuke huisjes, de tuin vol met planten, aardig personeel, taxi aanbod.","Aardbeien waren bij het ontbijt niet leverbaar, terwijl ze daar bekend om staan en langs de straat gewoon verkocht werden. Gelukkig kregen we ander fruit ter compensatie.","title: Gezellige huisjes in een kleurrijke tuin vol planten. liked: De leuke huisjes, de tuin vol met planten, aardig personeel, taxi aanbod. disliked: Aardbeien waren bij het ontbijt niet leverbaar, terwijl ze daar bekend om staan en langs de straat gewoon verkocht werden. Gelukkig kregen we ander fruit ter compensatie.",,0,0,
Vladimir,Russia,Double Room with Mountain View,1 night,Family,03-31-2024 00:00:00,Exceptional,10.0,ru,Милые домики на перевале Можно принимать ванну с открытыми окнами и видом на горы,,title: Exceptional. liked: Милые домики на перевале Можно принимать ванну с открытыми окнами и видом на горы.,,0,0,
Dorthea,Denmark,Double Room with Mountain View,2 nights,Couple,03-05-2024 00:00:00,"Oplevelsen var ikke særlig god. Det var lavsæson, så der var ikke mange gæster. Det var nok med til at gøre vores opleve",5.0,da,"Bungalowen var udemærket, men meget fugtig. Vi var der i regntiden","Restauranten var under al kritik, der var snavset og maden var ikke lækker. Vi fik kylling, som havde været tilberedt i flere dage.","title: Oplevelsen var ikke særlig god. Det var lavsæson, så der var ikke mange gæster. Det var nok med til at gøre vores opleve. liked: Bungalowen var udemærket, men meget fugtig. Vi var der i regntiden. disliked: Restauranten var under al kritik, der var snavset og maden var ikke lækker. Vi fik kylling, som havde været tilberedt i flere dage.",,0,0,"We only fry or cook chicken on request, never in advance"
Monique,Netherlands,Double Room with Mountain View,1 night,Couple,02-19-2024 00:00:00,"Voor 1 nacht te doen, maar eet er niets!",4.0,nl,De hutjes zijn leuk.,"Het ligt aan een hele drukke weg en je kan nergens anders heen zonder auto. Maar wat echt heel slecht was, dat was het restaurant en de voeding die we als diner kregen. Oud, vies, beide diarree in de nacht en geen excuus.","title: Voor 1 nacht te doen, maar eet er niets! liked: De hutjes zijn leuk. disliked: Het ligt aan een hele drukke weg en je kan nergens anders heen zonder auto. Maar wat echt heel slecht was, dat was het restaurant en de voeding die we als diner kregen. Oud, vies, beide diarree in de nacht en geen excuus.",,0,0,
Hugo,Portugal,Double Room with Mountain View,2 nights,Couple,02-03-2024 00:00:00,Péssimo,2.0,pt,O quarto e privacidade,"Funcionários tínhamos sempre que andar a chamá-los sempre que quisemos comer. Houve um dia que não estávamos presentes no quarto e, deixaram o pequeno almoço na varanda, quando chegamos havia ratos a comer o pequeno almoço. Para pequeno almoço preenchemos uma ficha onde dizia o que queríamos para o dia a seguir no entanto pedi ovos mexidos com Bacon nunca veio no pequeno almoço.","title: Péssimo. liked: O quarto e privacidade. disliked: Funcionários tínhamos sempre que andar a chamá-los sempre que quisemos comer. Houve um dia que não estávamos presentes no quarto e, deixaram o pequeno almoço na varanda, quando chegamos havia ratos a comer o pequeno almoço. Para pequeno almoço preenchemos uma ficha onde dizia o que queríamos para o dia a seguir no entanto pedi ovos mexidos com Bacon nunca veio no pequeno almoço.",,0,0,
